"F_Id","F_EnCode","F_FullName","F_Gender","F_DepartmentName","F_PositionName","F_WorkingNature","F_IDNumber","F_Telephone","F_AttendWorkTime","F_Birthday","F_Education","F_Major","F_GraduationAcademy","F_GraduationTime","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId"
"9f5e64b067ac449099f187563fc1ef6d","181015","越翠绿","男","技术部","软件工程师","合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"a058924189fd414eb75bd226897a63b3","181025","桓南松","男","技术部",,"合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
"a148e6303fcf4cc288baee18103af650","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"a18d493868ad4505a0e746db13583232","181007","终念寒","男","技术部",,"合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"a1c5610ac79e40a18342f32746423855","181022","丘紫雪","男","技术部",,"合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"a2c042e8a527421ebb8d912f5008d859","181022","丘紫雪","男","技术部",,"合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"a2c48776103f4165ab2c244e02397fa0","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:48:46","admin",,,,,
"a2e2bf63751f4526b3eaac3047ad5a61","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:51:42","admin",,,,,
"a3482a862c4242bca9ab316c79e6eb77","181027","江觅风","男","技术部",,"合同制","350205196810292000","15803703121",,,"本科","计算机",,,,,,"23/3/2021 08:51:39","admin",,,,,
"a3a07c1afd864442beb3528a0b858df0","181004","乜以寒","男","技术部",,"合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"a3e268a4f1e34e9390eedf673bbff74d","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"a410e54e0d3043259c64d23b3fd33a5b","181005","游如柏","男","技术部",,"合同制","350205195607145000","17708738938",,,"本科","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"a44e966585834e0cbb4bfcbe59a30116","181028","桂白山","男","技术部","软件工程师","合同制","350206195802081000","18306926842","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"a50a88b756c5479e8b77f3cb38c334ec","181026","芮秋双","女","技术部",,"合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"a53f411d97f4459597a0e8f1901786dc","181008","卫丹雪","男","技术部",,"合同制","350201195306080000","13401200235",,,"本科","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
"a5640d22a49244f8ac5907fdb42d7fe6","181006","武水绿","男","技术部",,"合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/3/2021 08:48:46","admin",,,,,
"a57399f2d7074ea0a4ed67e508a2a818","181010","农翠芙","女","技术部","软件工程师","合同制","350206197311102000","18507177130","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"a66ee26bdfb04af5b7d76c1214d41529","181009","牧冰萍","男","技术部","产品规划主管","合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"a69e3ed672364d8ea0c038fede55d0b1","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:51:34","admin",,,,,
"a6e32765219743cd8c3427082cc1bffa","181014","祁凌瑶","男","技术部","技术支持经理","合同制","350205197906133000","15103012323",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"a7c5f9373ad54485b8eebcb7a4130b09","181002","巩水云","男","技术部",,"合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"23/3/2021 08:48:47","admin",,,,,
"a8906be3187149a1aaecd77e73a2d088","181023","党天春","男","技术部",,"合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"23/3/2021 08:48:48","admin",,,,,
"a8a6ec62d05d4bd494c9b8ffa5c2835d","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"a931e938997440b694678ba8db7129fe","181009","牧冰萍","男","技术部","产品规划主管","合同制","350202196003035000","15605324992","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"a97cbb8994734dd784ed986dfd6c5a3a","181006","武水绿","男","技术部",,"合同制","350205195906290000","15305815559",,,"本科","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
"a98337671ba54a93aa4660d4597ba966","181029","红幻波","男","技术部","通讯工程师","合同制","35020419601122205X","17708718904",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"a9954b8ba1084f55a876b1750ba8c324","181018","广醉薇","男","技术部","包装设计师","合同制","350205195609220000","18707887951","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"a9b13a4050124612aa0f3d17cfd8ab3c","181029","红幻波","男","技术部","通讯工程师","合同制","35020419601122205X","17708718904",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"aa799a63eebe4429b7260a3b4b3c9835","181019","毕幼柏","男","技术部",,"合同制","350202197702093000","13902441672",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"aa921c65aeeb40328da11ce225682ee4","181027","江觅风","男","技术部","计算机管理员","合同制","350205196810292000","15803703121",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"ab15ad3313574d83a9bf7a29e970d3e9","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:48:53","admin",,,,,
"ab49cec05cc841b5917faabe835ea2ff","181016","訾元珊","男","技术部",,"合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"23/3/2021 08:51:31","admin",,,,,
"abec0066d49f4d519b5d34a3ce20bc58","181015","越翠绿","男","技术部","软件工程师","合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"abefd36c6748410abbba6d93dddc9a7a","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242","30/9/2020 00:00:00","1/1/1970 00:00:00","小学","计算机",,"1/1/1970 00:00:00",,"0",,"30/11/2020 06:41:01","0a85de84-4de0-4317-9767-25f95fdd9b1e",,,,,
"ac7717a36b81499398d31fd32831a0da","181023","党天春","男","技术部",,"合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"ad8e8413707d43e391c35fd28b99c134","181012","舒安容","男","技术部","网络工程师","合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"ae1e02f1cf6f4536b3a477b994dd9731","181014","祁凌瑶","男","技术部",,"合同制","350205197906133000","15103012323",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"ae6e6faf4fe64429b3d31b50cfdec493","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242","1/1/1970 00:00:00","1/1/1970 00:00:00","小学","计算机",,"1/1/1970 00:00:00",,"0",,"30/11/2020 06:40:52","0a85de84-4de0-4317-9767-25f95fdd9b1e",,,,,
"af03a62c84a54ddfa1d47106703877d3","181021","杜凝蝶","女","技术部","网络安全工程师","合同制","350211196206073000","15703472856",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"b04dc75cb08541d9be2f94e7e62edefd","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"小学","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"b0e98b33e41847da90601fcb15084dce","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"b11ff3fc305145ba9f95fb4e833ce7c8","181002","巩水云","男","技术部","硬件工程师","合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"b1e0c9510ddd4dd885bf8928e9654a09","181016","訾元珊","男","技术部","包装设计师","合同制","35020319710706252X","18808298428","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"b1efe7ac01de48129e02d2d73f03f42f","181024","冯翠丝","男","技术部","网站主编","合同制","350206196204251000","13401140167","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"b203d4702fd54bc68d49a67801f69445","181027","江觅风","男","技术部","计算机管理员","合同制","350205196810292000","15803703121","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"b2facebd531f4dfe82df5ca73a7c1a17","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"小学","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"b37411ebbb704a83bb92c0d851817ec9","181022","丘紫雪","男","技术部","网络安全工程师","合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"b411de2619664c7cae16f1a536847819","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"b4179fec02004c1cad845781e8ea8994","181016","訾元珊","男","技术部",,"合同制","35020319710706252X","18808298428",,,"本科","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
"b45a3bfabd984b19bd34eb91b0284110","181030","霍涵蕾","男","技术部","安全工程师","合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"b464ea44fa2b4a0aa66f39a4dc93c53a","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:51:39","admin",,,,,
"b47c0b02f0ff4c269cdf442e44a90f15","181004","乜以寒","男","技术部","网络管理工程师","合同制","350203195408294000","18908498650","21/10/2015 00:00:00","29/8/1954 00:00:00","本科","计算机",,,,"171208131018827",,"8/12/2017 13:10:19","admin",,,,,
"b48c51b97a354caebd656b562e596401","181019","毕幼柏","男","技术部","软件工程师","合同制","350202197702093000","13902441672",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"b4e0d6b3838b49adbb4e801f9737827c","181024","冯翠丝","男","技术部",,"合同制","350206196204251000","13401140167",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"b558e3d3aa944a0aae6495e6afec8197","181020","於迎曼","男","技术部","硬件工程师","合同制","350203195009011000","13204894498","8/3/2017 00:00:00","1/9/1950 00:00:00","本科","计算机",,,,"171208131020447",,"8/12/2017 13:10:20","admin",,,,,
"b5def5adfed542198753830d6e9c049a","181012","舒安容","男","技术部",,"合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"b5e1914f8d0d41a886bf070def89b04b","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:51:38","admin",,,,,
"b746bad5749849808d410dd4df56704b","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:51:32","admin",,,,,
"b7644cf88de44aa3a35091ff60c22402","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"b7973c54f0984ada995f1794ef99c893","181027","江觅风","男","技术部",,"合同制","350205196810292000","15803703121",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"b7d2bdc6128245e080940b4729d52c76","181027","江觅风","男","技术部","计算机管理员","合同制","350205196810292000","15803703121",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"b8098b9f8c674f6ba4a8db532eeef5ff","181020","於迎曼","男","技术部","硬件工程师","合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"b8f75cf55f484ecaa9ef49d87e14a002","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"b9064e92c9fd4e8f9c55fe654b1ca2f1","181004","乜以寒","男","技术部",,"合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"23/3/2021 08:51:30","admin",,,,,
"b9a5f7c0271e41e8af5ce4c3ec405d5f","181012","舒安容","男","技术部","网络工程师","合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"baa20060d21e40f1994b2a900a64aac7","181025","桓南松","男","技术部",,"合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"bade5124a2c24dc4b421a1233ec772e1","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:51:34","admin",,,,,
"bca82771ce354ba3a833e43b9d0d899d","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:48","admin",,,,,
"bccbc483576a49498a30c9ec9d674d80","181017","谷雁菱","男","技术部","网络管理员","合同制","350201196308291000","15605385069","9/10/2016 00:00:00","29/8/1963 00:00:00","本科","计算机",,,,"171208131020143",,"8/12/2017 13:10:20","admin",,,,,
"bcf96c5c81a347449633055cb6d8c348","181009","牧冰萍","男","技术部",,"合同制","350202196003035000","15605324992",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"bdd0fcb6f4324bf593dd3370b2f8374a","181022","丘紫雪","男","技术部",,"合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
"be1f5a4a02e1423b8141b3671defcc5f","181004","乜以寒","男","技术部","网络管理工程师","合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"be504b5897ee4645876f876b0df66004","181025","桓南松","男","技术部",,"合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"be6d852a4efe4b4eb240121ab0a5fb97","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:48:49","admin",,,,,
"be7fd3a240b4421ab582147625f038ee","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:51:39","admin",,,,,
"be88a7f4a2b342c9998389bb2ccbb90e","181001","於友绿","男","技术部",,"合同制","350203195408294000","13204914516",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"bea5d1bcf1a745b7a54ad778dcae9644","181010","农翠芙","女","技术部","软件工程师","合同制","350206197311102000","18507177130","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"bf118f7c6bdf4ecb98b57f5a8e947b5d","181028","桂白山","男","技术部",,"合同制","350206195802081000","18306926842",,,"本科","计算机",,,,,,"23/3/2021 08:51:37","admin",,,,,
"bf73dd42607748e2b26d67bc2778e51c","181029","红幻波","男","技术部",,"合同制","35020419601122205X","17708718904",,,"本科","计算机",,,,,,"23/3/2021 08:48:50","admin",,,,,
"bf81b8d2f55048c0b490e68e24a8fac0","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"bf8cb8db756141be9cd4ab22f24e66c7","181013","时紫安","女","技术部","产品开发技术员","合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"bfb49a7402ee415cb9ddb4a6a0b6c09b","181002","巩水云","男","技术部",,"合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"c06a698bf485421cad5d647d7c69c2ea","181010","农翠芙","女","技术部","软件工程师","合同制","350206197311102000","18507177130",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"c06f1b2a8e7046358da319af70a04b52","181003","禹千青","女","技术部",,"合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/3/2021 08:48:50","admin",,,,,
"c0fa31cda87f45cdbf66825d16f8c930","181026","芮秋双","女","技术部",,"合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"23/3/2021 08:51:30","admin",,,,,
"c11f51750b0d4fc3b87ed0fc08d3daa9","181010","农翠芙","女","技术部","软件工程师","合同制","350206197311102000","18507177130","27/1/2008 00:00:00","10/11/1973 00:00:00","本科","计算机",,,,"171208131019437",,"8/12/2017 13:10:19","admin",,,,,
"c1267a90bb87464e85bb5cee723981eb","181003","禹千青","女","技术部","产品开发技术员","合同制","350201198102091000","15103042363",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"c13c1de9c7ab42ab93db09961be217b5","181030","霍涵蕾","男","技术部",,"合同制","350206198205094000","15904073555",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"c1c9c455a8e14e3c82a1b633a39414b9","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"小学","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"c27450917590498c990a575aa83d7902","181025","桓南松","男","技术部",,"合同制","350205197611175000","17708849061",,,"本科","计算机",,,,,,"23/3/2021 08:48:47","admin",,,,,
"c2b104721a214a219741d600ef1b248f","181002","巩水云","男","技术部",,"合同制","350211195211265000","18808138239",,,"本科","计算机",,,,,,"23/3/2021 08:51:32","admin",,,,,
"c3413b86ca994883ad3cbb6ef14db387","181021","杜凝蝶","女","技术部","网络安全工程师","合同制","350211196206073000","15703472856",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"c3610bc71c6b4df881a27aad67cac237","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"c3b53a5919ac4beb9f3cb6b4ba163a79","181012","舒安容","男","技术部",,"合同制","350204198208202000","15203352716",,,"本科","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"c44ad00036ab4de390208e35e8e0710d","181014","祁凌瑶","男","技术部",,"合同制","350205197906133000","15103012323",,,"本科","计算机",,,,,,"23/3/2021 08:51:37","admin",,,,,
"c45f4420754a4a4284705592f5461281","181026","芮秋双","女","技术部","数据库工程师","合同制","350203196402290000","15505014641","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"c4782fc7990c4fa4938a727d64d725c1","181029","红幻波","男","技术部",,"合同制","35020419601122205X","17708718904",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"c5016f8bb1d34ba09d3141074a04d730","181017","谷雁菱","男","技术部",,"合同制","350201196308291000","15605385069",,,"本科","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"c5d4700b69cc4068ab4f98c11a454dcb","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"1/9/2020 07:55:29","login_token_edac55aaabdb4360887d5258fe105ab4",,,,,
"c706908a90364bd29e24edffafd28450","181021","杜凝蝶","女","技术部",,"合同制","350211196206073000","15703472856",,,"本科","计算机",,,,,,"23/3/2021 08:51:40","admin",,,,,
"c74fd63427ad446094310f91fa48f051","181007","终念寒","男","技术部",,"合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/3/2021 08:51:31","admin",,,,,
"c79e875b67304f439f8527904c53fe16","181011","巩痴灵","男","技术部",,"合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/3/2021 08:51:41","admin",,,,,
"c7d1091f3eeb42a38f59876e79cb432a","181019","毕幼柏","男","技术部",,"合同制","350202197702093000","13902441672",,,"本科","计算机",,,,,,"23/3/2021 08:48:47","admin",,,,,
"c84364fe013d41d5a48427ce9c886ca5","181004","乜以寒","男","技术部",,"合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"23/3/2021 08:48:50","admin",,,,,
"c8ae5f7901d24158a83d2128dd61c479","181001","於友绿","男","技术部",,"合同制","350203195408294000","13204914516",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"c986d84cd41e4d418b5249826187d35b","181018","广醉薇","男","技术部","包装设计师","合同制","350205195609220000","18707887951","12/11/2000 00:00:00","22/9/1956 00:00:00","本科","计算机",,,,"171208131020243",,"8/12/2017 13:10:20","admin",,,,,
"c9af4f52094d4deea1c28d81152aba5b","181010","农翠芙","女","技术部",,"合同制","350206197311102000","18507177130",,,"本科","计算机",,,,,,"23/3/2021 08:48:55","admin",,,,,
"c9e71b21f8ba43abac323cd43d96cd60","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242",,,"本科","计算机",,,,,,"23/9/2020 03:07:21","login_token_a63f379182c64e909ad9db1b506534d7",,,,,
"ca5116bb55224afc8b679e7aa15af93f","181026","芮秋双","女","技术部",,"合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"23/3/2021 08:51:29","admin",,,,,
"caa81b7667534f418c77d49de73050e6","181015","越翠绿","男","技术部",,"合同制","350202198105274000","18708058142",,,"本科","计算机",,,,,,"23/3/2021 08:48:54","admin",,,,,
"cb5405d620114b2b821cab7159a66f43","181004","乜以寒","男","技术部",,"合同制","350203195408294000","18908498650",,,"本科","计算机",,,,,,"23/3/2021 08:51:31","admin",,,,,
"cb8e31c244c04fd1981235986f8aac86","181013","时紫安","女","技术部",,"合同制","350211196910033000","15002581827",,,"大专","计算机",,,,,,"23/3/2021 08:51:36","admin",,,,,
"cc1e783ccd8946dfb9c51555bd54e446","181019","毕幼柏","男","技术部",,"合同制","350202197702093000","13902441672",,,"本科","计算机",,,,,,"23/3/2021 08:51:38","admin",,,,,
"ccf732376e8e408d9ee8e791b682ea17","181005","游如柏","男","技术部","网络管理员","合同制","350205195607145000","17708738938","30/10/2002 00:00:00","14/7/1956 00:00:00","本科","计算机",,,,"171208131018930",,"8/12/2017 13:10:19","admin",,,,,
"cd02b513c6b84aa18aa05b080b343dab","181023","党天春","男","技术部",,"合同制","350202196703075000","18206606474",,,"本科","计算机",,,,,,"23/3/2021 08:48:45","admin",,,,,
"cdfaaf8999464314a8eb74d5ba7fa4db","181024","冯翠丝","男","技术部","网站主编","合同制","350206196204251000","13401140167","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"18/8/2020 11:44:34","admin",,,,,
"ce97f69a7dc5434595530929a468478f","100001","佘亚头","男","技术部",,"合同制","350201198102091000","18518888888",,,"本科","计算机","厦门大学",,,,,"23/3/2021 08:48:49","admin",,,,,
"cfa9671c5f784cadadf098531be53afa","181026","芮秋双","女","技术部","数据库工程师","合同制","350203196402290000","15505014641",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"cfec02431e1e496d9da7e6f0cdc86cbc","100001","佘亚头","男","技术部",,"合同制","350201198102091000","18518888888",,,"本科","计算机","厦门大学",,,,,"23/3/2021 08:51:36","admin",,,,,
"d165931236c741c7a7b7229b788fa49c","181027","江觅风","男","技术部","计算机管理员","合同制","350205196810292000","15803703121","17/12/2015 00:00:00","29/10/1968 00:00:00","本科","计算机",,,,"171208131021153",,"8/12/2017 13:10:21","admin",,,,,
"d273157b2e7b44aba4d235f9014e260d","181001","於友绿","男","技术部","研发主管","合同制","350203195408294000","13204914516","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"d2e22923b1a94969a2c1cef4192b3c63","181018","广醉薇","男","技术部",,"合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"23/3/2021 08:51:39","admin",,,,,
"d30b0b6b789e4301be4bc71d5935eb36","181018","广醉薇","男","技术部","包装设计师","合同制","350205195609220000","18707887951",,,"本科","计算机",,,,,,"15/10/2020 11:39:27","login_token_aacf2ed958c34769bc4013a7a184f83c",,,,,
"d33d54cab4ee4b848e600075f3528bb4","181011","巩痴灵","男","技术部","系统测试工程师","合同制","350203195005123000","18808138242","1/1/1900 00:00:00","1/1/1900 00:00:00","本科","计算机",,"1/1/1900 00:00:00",,,,"20/8/2020 14:29:46","login_token_1728348620fe405b963d00ff97836a9a",,,,,
"d366cf2d976247b584a80863010c169d","181010","农翠芙","女","技术部",,"合同制","350206197311102000","18507177130",,,"本科","计算机",,,,,,"23/3/2021 08:51:42","admin",,,,,
"d3910fa2fee64c46b9f64524c589e9d7","181008","卫丹雪","男","技术部",,"合同制","350201195306080000","13401200235",,,"本科","计算机",,,,,,"23/3/2021 08:48:48","admin",,,,,
"d39c9fe41f144ab8b39477d4f9c3841b","181014","祁凌瑶","男","技术部",,"合同制","350205197906133000","15103012323",,,"本科","计算机",,,,,,"23/3/2021 08:48:48","admin",,,,,
"d39e983d7ba943f9905186c8c712ccfd","181020","於迎曼","男","技术部",,"合同制","350203195009011000","13204894498",,,"本科","计算机",,,,,,"23/3/2021 08:51:33","admin",,,,,
"d3d2721538a2497fb88ad356d40bfd1d","181022","丘紫雪","男","技术部",,"合同制","350205196504214000","15803883332",,,"大专","计算机",,,,,,"23/3/2021 08:51:38","admin",,,,,
"d4d7c3d7eab54a33a596994522ff004e","181007","终念寒","男","技术部",,"合同制","350205196303282000","17607637666",,,"大专","计算机",,,,,,"23/3/2021 08:48:52","admin",,,,,
